team_a,Algeria,Argentina,Australia,Austria,Belgium,Bosnia and Herzegovina,Brazil,Canada,Cape Verde,Colombia,Croatia,Curaçao,Czech Republic,DR Congo,Ecuador,Egypt,England,France,Germany,Ghana,Haiti,Iran,Iraq,Ivory Coast,Japan,Jordan,Mexico,Morocco,Netherlands,New Zealand,Norway,Panama,Paraguay,Portugal,Qatar,Saudi Arabia,Scotland,Senegal,South Africa,South Korea,Spain,Sweden,Switzerland,Tunisia,Turkey,United States,Uruguay,Uzbekistan
Croatia,0.3239999999999999,-0.616,0.3663333333333333,0.5463333333333332,-0.0926666666666666,0.8676666666666668,0.026,0.2996666666666666,0.8023333333333333,0.3143333333333333,,1.2636666666666667,0.7440000000000001,0.8590000000000001,0.8223333333333332,0.5903333333333334,-0.3566666666666667,-0.4193333333333333,0.048,0.7070000000000001,1.1746666666666663,0.568,0.9793333333333332,0.7143333333333333,0.1503333333333333,1.1150000000000002,0.1976666666666667,-0.2743333333333333,-0.0943333333333331,0.7553333333333332,0.6433333333333332,0.625,1.0603333333333331,-0.1876666666666667,1.0716666666666668,0.9626666666666668,0.7596666666666667,0.1539999999999999,1.037,0.515,-0.3373333333333332,1.2116666666666664,0.4703333333333334,1.0276666666666667,0.6203333333333334,0.2403333333333334,0.4219999999999999,0.8256666666666667
Curaçao,-0.6866666666666668,-1.373,-0.8363333333333333,-0.62,-1.229666666666667,-0.254,-0.9526666666666666,-0.7916666666666666,-0.4633333333333332,-1.0573333333333332,-1.2636666666666667,,-0.5096666666666666,-0.4896666666666666,-0.5189999999999999,-0.6726666666666665,-1.3896666666666666,-1.4186666666666667,-0.8783333333333333,-0.6720000000000002,0.0383333333333333,-0.5453333333333333,-0.4123333333333333,-0.8083333333333333,-0.9233333333333336,-0.3853333333333334,-0.981,-0.9186666666666669,-1.169,-0.0953333333333333,-0.6993333333333334,-0.5000000000000001,-0.4713333333333332,-0.9883333333333334,-0.3436666666666665,-0.2956666666666666,-0.5780000000000001,-0.8759999999999999,-0.2826666666666666,-0.7026666666666667,-1.4793333333333334,-0.5256666666666667,-1.038333333333333,-0.4109999999999999,-0.558,-0.9636666666666668,-0.8526666666666667,-0.6753333333333333
Czech Republic,-0.5443333333333333,-1.3443333333333332,-0.6083333333333333,-0.4293333333333333,-0.7853333333333334,0.4733333333333333,-0.7266666666666668,-0.5209999999999999,0.1816666666666665,-0.839,-0.7440000000000001,0.5096666666666666,,-0.0386666666666667,-0.3159999999999999,-0.5926666666666666,-1.1553333333333335,-1.122,-0.6213333333333334,0.0936666666666666,0.5533333333333335,-0.4763333333333334,0.1186666666666667,-0.4893333333333333,-0.731,0.4279999999999999,-0.8146666666666665,-0.9896666666666668,-1.0026666666666668,0.1519999999999999,-0.6476666666666666,-0.5100000000000001,-0.0486666666666666,-0.7506666666666666,0.1596666666666667,0.2549999999999999,-0.2186666666666665,-0.8049999999999999,0.379,-0.559,-0.9603333333333332,-0.0266666666666666,-0.792,0.0413333333333332,-0.4253333333333334,-0.6406666666666667,-0.623,0.0736666666666665
DR Congo,-0.3643333333333333,-1.3473333333333333,-0.513,-0.38,-0.8513333333333334,0.4363333333333332,-0.5990000000000001,-0.4906666666666666,0.1303333333333334,-0.817,-0.8590000000000001,0.4896666666666666,0.0386666666666667,,-0.1823333333333332,-0.3763333333333334,-1.1116666666666668,-0.9613333333333332,-0.358,0.1743333333333332,0.7040000000000001,-0.3316666666666668,0.2466666666666667,-0.2600000000000001,-0.6213333333333333,0.4566666666666666,-0.6803333333333333,-0.6060000000000001,-0.8666666666666667,0.3119999999999999,-0.5259999999999999,-0.3866666666666666,-0.0673333333333334,-0.5793333333333333,0.2386666666666667,0.2956666666666666,-0.1119999999999998,-0.4186666666666667,0.3413333333333332,-0.4573333333333332,-0.9266666666666667,-0.0010000000000001,-0.7216666666666667,0.1223333333333334,-0.2263333333333332,-0.5453333333333334,-0.4603333333333333,0.1016666666666666
Ecuador,-0.1090000000000001,-0.94,-0.1476666666666667,-0.0283333333333333,-0.801,0.5870000000000001,-0.5903333333333334,-0.1356666666666666,0.1953333333333333,-0.5583333333333333,-0.8223333333333332,0.5189999999999999,0.3159999999999999,0.1823333333333332,,-0.1416666666666667,-1.289,-1.0376666666666663,-0.5416666666666666,0.0596666666666665,0.3356666666666666,-0.3456666666666665,0.357,-0.0153333333333333,-0.6813333333333332,0.5573333333333333,-0.6493333333333333,-0.7733333333333332,-1.0136666666666667,0.0553333333333334,-0.1223333333333334,-0.0616666666666666,0.291,-0.7119999999999999,0.4493333333333332,0.4316666666666666,0.282,-0.5773333333333333,0.5513333333333333,-0.348,-0.9356666666666666,0.4843333333333334,-0.5529999999999999,0.4033333333333333,-0.1006666666666668,-0.546,-0.0799999999999999,0.3143333333333332
Egypt,-0.043,-1.178,-0.031,0.08,-0.6336666666666667,0.7166666666666667,-0.4653333333333332,-0.0343333333333333,0.3763333333333334,-0.3593333333333334,-0.5903333333333334,0.6726666666666665,0.5926666666666666,0.3763333333333334,0.1416666666666667,,-0.562,-0.7213333333333334,-0.2253333333333332,0.4913333333333333,0.9936666666666668,-0.0909999999999999,0.7353333333333334,0.1819999999999999,-0.3319999999999998,0.842,-0.2913333333333332,-0.4286666666666667,-0.7539999999999999,0.5046666666666666,0.0433333333333332,0.1240000000000001,0.6086666666666668,-0.4733333333333333,0.8113333333333334,0.7769999999999999,0.4896666666666667,-0.1710000000000001,0.7246666666666667,-0.1776666666666666,-0.6893333333333335,0.6376666666666668,-0.1983333333333332,0.6839999999999999,0.076,-0.2013333333333332,-0.0596666666666667,0.6713333333333333
England,0.6496666666666667,-0.3316666666666665,0.5786666666666667,0.8566666666666667,0.6236666666666667,1.157333333333333,0.8559999999999999,0.6553333333333332,1.0556666666666668,0.8976666666666667,0.3566666666666667,1.3896666666666666,1.1553333333333335,1.1116666666666668,1.289,0.562,,-0.1736666666666667,0.5716666666666667,0.7033333333333333,1.1356666666666666,0.7670000000000001,1.12,0.9366666666666668,0.6049999999999999,1.2646666666666666,0.6693333333333332,0.3926666666666667,0.5386666666666667,0.6876666666666668,0.9606666666666668,0.7273333333333334,1.02,0.364,1.018,1.0843333333333334,0.9533333333333333,0.6166666666666667,1.1920000000000002,0.8356666666666668,-0.0976666666666666,1.017,0.4713333333333332,0.976,0.943,0.5676666666666667,0.7710000000000001,1.0023333333333333
France,0.7230000000000001,-0.0486666666666666,0.815,0.8666666666666666,0.6093333333333333,1.0353333333333332,0.8116666666666666,0.6186666666666666,1.2546666666666666,0.8473333333333333,0.4193333333333333,1.4186666666666667,1.122,0.9613333333333332,1.0376666666666663,0.7213333333333334,0.1736666666666667,,0.6483333333333334,0.8666666666666667,1.0593333333333337,0.8119999999999999,1.2023333333333333,1.013,0.5216666666666666,1.234,0.8203333333333334,0.407,0.6833333333333332,0.798,1.053,0.8696666666666666,1.0906666666666665,0.405,1.1030000000000002,1.1986666666666663,1.2213333333333334,0.8003333333333332,1.3170000000000002,0.6236666666666666,0.2273333333333332,1.4916666666666667,0.4073333333333333,1.1749999999999998,1.0173333333333334,0.8743333333333333,0.8886666666666666,1.0136666666666667
Germany,0.2573333333333333,-0.6426666666666666,0.2250000000000001,0.4670000000000001,-0.01,0.791,-0.0283333333333333,0.2339999999999999,0.781,0.2436666666666668,-0.048,0.8783333333333333,0.6213333333333334,0.358,0.5416666666666666,0.2253333333333332,-0.5716666666666667,-0.6483333333333334,,0.2663333333333334,1.099,0.4446666666666665,0.9086666666666666,0.6093333333333333,0.19,1.0056666666666667,0.1099999999999998,-0.4123333333333333,-0.1286666666666667,0.5446666666666666,0.3640000000000001,0.5449999999999999,0.9673333333333332,-0.322,0.9716666666666666,0.9253333333333336,0.813,0.0856666666666666,0.9946666666666668,0.312,-0.6143333333333334,0.925,0.205,0.9866666666666666,0.6826666666666668,0.1376666666666667,0.3213333333333333,0.6316666666666666
Ghana,-0.3760000000000001,-1.005,-0.4413333333333333,-0.1869999999999999,-0.7076666666666668,0.3673333333333333,-0.4626666666666668,-0.4573333333333333,0.1023333333333332,-0.5160000000000001,-0.7070000000000001,0.6720000000000002,-0.0936666666666666,-0.1743333333333332,-0.0596666666666665,-0.4913333333333333,-0.7033333333333333,-0.8666666666666667,-0.2663333333333334,,0.5970000000000001,-0.1113333333333332,0.0743333333333333,-0.1409999999999999,-0.3793333333333334,0.1803333333333334,-0.4643333333333334,-0.5299999999999999,-0.7776666666666666,0.4083333333333334,-0.2883333333333332,-0.1923333333333332,0.0906666666666667,-0.6300000000000001,0.1623333333333332,0.1119999999999999,0.001,-0.563,0.3666666666666667,-0.1663333333333333,-1.165,0.0956666666666665,-0.2746666666666667,0.1073333333333332,-0.0396666666666667,-0.5110000000000001,-0.1926666666666666,-0.0486666666666666
Haiti,-0.7819999999999999,-1.121,-0.8266666666666667,-0.6263333333333334,-1.1746666666666663,-0.294,-1.0166666666666666,-0.7116666666666666,-0.4993333333333333,-0.9816666666666666,-1.1746666666666663,-0.0383333333333333,-0.5533333333333335,-0.7040000000000001,-0.3356666666666666,-0.9936666666666668,-1.1356666666666666,-1.0593333333333337,-1.099,-0.5970000000000001,,-0.5730000000000001,-0.4213333333333332,-0.7959999999999999,-0.89,-0.4186666666666666,-0.962,-0.9446666666666668,-1.1743333333333337,-0.2099999999999999,-0.8343333333333333,-0.6656666666666666,-0.4716666666666665,-1.040333333333333,-0.3976666666666667,-0.3256666666666667,-0.633,-0.8976666666666666,-0.3096666666666666,-0.7343333333333334,-1.2676666666666667,-0.574,-1.0773333333333333,-0.4286666666666667,-0.6096666666666666,-0.8559999999999999,-0.8423333333333334,-0.7663333333333334
Iran,0.1566666666666667,-0.94,0.1696666666666667,0.2883333333333334,-0.5673333333333334,0.7093333333333335,-0.386,0.1503333333333333,0.3233333333333333,-0.3413333333333332,-0.568,0.5453333333333333,0.4763333333333334,0.3316666666666668,0.3456666666666665,0.0909999999999999,-0.7670000000000001,-0.8119999999999999,-0.4446666666666665,0.1113333333333332,0.5730000000000001,,0.2993333333333332,0.2613333333333334,-0.2896666666666666,0.594,-0.3093333333333332,-0.5033333333333334,-0.5263333333333333,0.4316666666666667,0.2046666666666666,0.3043333333333334,0.6923333333333334,-0.4019999999999999,0.242,0.483,0.542,-0.32,0.7783333333333333,-0.062,-0.521,0.6756666666666666,-0.1456666666666667,0.5913333333333334,0.269,-0.2843333333333333,-0.1129999999999999,0.2526666666666666
Iraq,-0.5713333333333332,-1.405333333333333,-0.6213333333333334,-0.4426666666666666,-0.957,0.4026666666666666,-0.7016666666666665,-0.5810000000000001,0.0916666666666666,-0.7430000000000001,-0.9793333333333332,0.4123333333333333,-0.1186666666666667,-0.2466666666666667,-0.357,-0.7353333333333334,-1.12,-1.2023333333333333,-0.9086666666666666,-0.0743333333333333,0.4213333333333332,-0.2993333333333332,,-0.5273333333333332,-0.7676666666666666,0.1846666666666666,-0.894,-0.8156666666666667,-1.061,0.2253333333333332,-0.5746666666666667,-0.586,-0.2583333333333333,-0.7519999999999999,0.0323333333333333,0.0166666666666667,-0.3563333333333334,-0.6253333333333334,0.1346666666666666,-0.5143333333333333,-1.1086666666666667,-0.1926666666666667,-0.9446666666666668,-0.1266666666666666,-0.3623333333333333,-0.6203333333333333,-0.6093333333333333,-0.3083333333333333
Ivory Coast,-0.1193333333333334,-1.163333333333333,-0.1303333333333334,-0.0333333333333333,-0.7066666666666667,0.6416666666666666,-0.4226666666666667,-0.1473333333333333,0.3720000000000001,-0.3886666666666666,-0.7143333333333333,0.8083333333333333,0.4893333333333333,0.2600000000000001,0.0153333333333333,-0.1819999999999999,-0.9366666666666668,-1.013,-0.6093333333333333,0.1409999999999999,0.7959999999999999,-0.2613333333333334,0.5273333333333332,,-0.409,0.6269999999999999,-0.4276666666666666,-0.4903333333333334,-0.7339999999999999,0.3743333333333334,-0.2343333333333332,-0.1413333333333334,0.3470000000000001,-0.402,0.476,0.5309999999999999,0.1713333333333332,-0.2856666666666665,0.5960000000000001,-0.2856666666666666,-0.8786666666666666,0.3740000000000001,-0.3353333333333332,0.3790000000000001,-0.1173333333333334,-0.2963333333333333,-0.2116666666666665,0.4136666666666667
Japan,0.3436666666666667,-0.8656666666666666,0.4026666666666667,0.5736666666666668,-0.1843333333333332,0.8656666666666667,-0.0839999999999999,0.3073333333333333,0.4916666666666668,0.0606666666666666,-0.1503333333333333,0.9233333333333336,0.731,0.6213333333333333,0.6813333333333332,0.3319999999999998,-0.6049999999999999,-0.5216666666666666,-0.19,0.3793333333333334,0.89,0.2896666666666666,0.7676666666666666,0.409,,0.8066666666666666,-0.0696666666666666,-0.3800000000000001,-0.2953333333333333,0.2893333333333333,0.524,0.4833333333333334,0.584,-0.2343333333333334,0.6643333333333333,0.546,0.7326666666666668,-0.1530000000000001,1.012,0.182,-0.605,0.8899999999999999,0.2186666666666666,0.8180000000000001,0.5760000000000001,0.0373333333333334,0.1349999999999999,0.4503333333333335
Jordan,-0.6526666666666666,-1.262,-0.7410000000000001,-0.6763333333333333,-1.0893333333333333,0.2506666666666666,-0.8906666666666667,-0.715,-0.097,-0.905,-1.1150000000000002,0.3853333333333334,-0.4279999999999999,-0.4566666666666666,-0.5573333333333333,-0.842,-1.2646666666666666,-1.234,-1.0056666666666667,-0.1803333333333334,0.4186666666666666,-0.594,-0.1846666666666666,-0.6269999999999999,-0.8066666666666666,,-0.7616666666666666,-0.8876666666666667,-1.2526666666666666,0.1433333333333333,-0.6560000000000001,-0.5640000000000001,-0.2876666666666666,-1.0176666666666665,-0.282,-0.2146666666666666,-0.4343333333333333,-0.6803333333333332,-0.1220000000000001,-0.5346666666666667,-1.094,-0.3076666666666666,-0.8606666666666667,-0.2453333333333334,-0.5673333333333334,-0.6080000000000001,-0.4046666666666666,-0.434
Mexico,0.3540000000000001,-0.8213333333333332,0.4076666666666667,0.5853333333333334,-0.2489999999999999,0.8166666666666667,-0.1793333333333333,0.1769999999999999,0.6086666666666667,0.0686666666666666,-0.1976666666666667,0.981,0.8146666666666665,0.6803333333333333,0.6493333333333333,0.2913333333333332,-0.6693333333333332,-0.8203333333333334,-0.1099999999999998,0.4643333333333334,0.962,0.3093333333333332,0.894,0.4276666666666666,0.0696666666666666,0.7616666666666666,,-0.5113333333333334,-0.3943333333333334,0.5660000000000001,0.5046666666666667,0.1496666666666666,0.671,-0.3209999999999999,0.8663333333333334,0.6286666666666666,0.7289999999999999,-0.1743333333333333,0.9783333333333332,0.3416666666666665,-0.6856666666666666,0.978,0.257,0.8,0.6030000000000001,0.1326666666666666,0.1913333333333332,0.667
Morocco,0.4726666666666668,-0.5826666666666666,0.569,0.7283333333333334,0.2766666666666667,0.963,0.2616666666666666,0.5083333333333333,0.7033333333333335,0.5763333333333334,0.2743333333333333,0.9186666666666669,0.9896666666666668,0.6060000000000001,0.7733333333333332,0.4286666666666667,-0.3926666666666667,-0.407,0.4123333333333333,0.5299999999999999,0.9446666666666668,0.5033333333333334,0.8156666666666667,0.4903333333333334,0.3800000000000001,0.8876666666666667,0.5113333333333334,,0.2310000000000001,0.8610000000000001,0.7680000000000001,0.812,1.1266666666666667,-0.0156666666666667,1.1083333333333334,1.0153333333333334,1.024,0.3976666666666667,0.8606666666666667,0.6179999999999999,-0.1696666666666666,1.3106666666666666,0.7036666666666667,0.7573333333333333,0.8296666666666668,0.5123333333333334,0.6593333333333334,0.7853333333333332
Netherlands,0.6726666666666666,-0.6956666666666665,0.6656666666666667,0.8293333333333334,0.1046666666666666,1.1663333333333332,0.1423333333333333,0.6736666666666667,1.0493333333333332,0.5016666666666666,0.0943333333333331,1.169,1.0026666666666668,0.8666666666666667,1.0136666666666667,0.7539999999999999,-0.5386666666666667,-0.6833333333333332,0.1286666666666667,0.7776666666666666,1.1743333333333337,0.5263333333333333,1.061,0.7339999999999999,0.2953333333333333,1.2526666666666666,0.3943333333333334,-0.2310000000000001,,0.5993333333333334,0.3669999999999999,0.5373333333333334,0.9296666666666664,-0.0826666666666666,0.8473333333333333,0.7466666666666667,0.8140000000000001,0.2066666666666666,0.9283333333333332,0.4673333333333334,-0.3969999999999999,0.8716666666666668,0.5236666666666666,0.778,0.6703333333333332,0.3563333333333334,0.4136666666666666,0.6310000000000001
New Zealand,-0.3376666666666665,-0.844,-0.3106666666666666,-0.1763333333333333,-0.6653333333333333,-0.0393333333333332,-0.3713333333333333,-0.3063333333333332,-0.309,-0.4399999999999999,-0.7553333333333332,0.0953333333333333,-0.1519999999999999,-0.3119999999999999,-0.0553333333333334,-0.5046666666666666,-0.6876666666666668,-0.798,-0.5446666666666666,-0.4083333333333334,0.2099999999999999,-0.4316666666666667,-0.2253333333333332,-0.3743333333333334,-0.2893333333333333,-0.1433333333333333,-0.5660000000000001,-0.8610000000000001,-0.5993333333333334,,-0.2606666666666666,-0.2413333333333333,-0.0896666666666666,-0.8196666666666667,-0.0603333333333332,-0.02,-0.1603333333333334,-0.6073333333333333,0.1130000000000001,-0.394,-1.208,-0.1756666666666666,-0.803,-0.0699999999999999,-0.1816666666666666,-0.6413333333333333,-0.6186666666666666,-0.3596666666666668
Norway,-0.0246666666666666,-1.2240000000000002,-0.0893333333333333,0.1103333333333332,-0.614,0.8463333333333333,-0.4473333333333333,-0.0423333333333333,0.4733333333333334,-0.4580000000000001,-0.6433333333333332,0.6993333333333334,0.6476666666666666,0.5259999999999999,0.1223333333333334,-0.0433333333333332,-0.9606666666666668,-1.053,-0.3640000000000001,0.2883333333333332,0.8343333333333333,-0.2046666666666666,0.5746666666666667,0.2343333333333332,-0.524,0.6560000000000001,-0.5046666666666667,-0.7680000000000001,-0.3669999999999999,0.2606666666666666,,-0.0663333333333332,0.4053333333333334,-0.4880000000000001,0.574,0.5513333333333332,0.1889999999999999,-0.3969999999999999,0.649,-0.3073333333333333,-0.7296666666666667,0.2553333333333333,-0.432,0.4559999999999999,-0.1396666666666666,-0.4276666666666667,-0.2479999999999999,0.43
Panama,-0.085,-1.0873333333333337,-0.092,0.0046666666666667,-0.675,0.649,-0.5076666666666667,-0.154,0.3536666666666668,-0.2936666666666667,-0.625,0.5000000000000001,0.5100000000000001,0.3866666666666666,0.0616666666666666,-0.1240000000000001,-0.7273333333333334,-0.8696666666666666,-0.5449999999999999,0.1923333333333332,0.6656666666666666,-0.3043333333333334,0.586,0.1413333333333334,-0.4833333333333334,0.5640000000000001,-0.1496666666666666,-0.812,-0.5373333333333334,0.2413333333333333,0.0663333333333332,,0.471,-0.5856666666666667,0.4763333333333333,0.6910000000000001,0.3506666666666665,-0.3556666666666666,0.7616666666666667,-0.2490000000000001,-0.749,0.5123333333333334,-0.3576666666666667,0.5269999999999999,-0.0736666666666665,0.0899999999999999,-0.1523333333333332,0.558
